document_name,document_group,issue_or_prepare_place,issue_channel,submit_to,submit_to_local_task_key,submit_to_graph_function_key,required_for,when_needed,prerequisite_summary,graph_requirement_count,graph_document_node_count,source_url,source_title,section_path,source_document_id,chunk_id,evidence_text
공단 승인 필요,노무/4대보험,4대사회보험 정보연계센터 또는 각 보험기관,온라인 신고 또는 기관별 제출,4대사회보험 정보연계센터 또는 국민연금/건강보험/근로복지공단/고용센터,,,4대보험 가입,근로자 채용 시,근로계약 및 사업장 정보 준비,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=4&cciNo=1&cnpClsNo=2,4대보험 가입,4대보험 가입 > 산업재해보상보험의 가입 가입 대상 「산업재해보상보험법」 은 근로자를 사용하는 모든 사업 또는 사업장에,easylaw_840_body_ov_csmSeq_840_ccfNo_4_cciNo_1_cnpClsNo_2,evchunk_54877f253c3ab3,「산업재해보상보험법」 제6조 단서에 따라 「산업재해보상보험법」 을 적용하지 않는 사업의 사업주는 공단의 승인을 받아 산재보험에 가입할 수 있습니다
공유수면 관리 및 매립에 관한 법률 제8조에 따른 점용허가,도로점용,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 도로점용 담당부서,road_occupation_permit,road_occupation,도로법 제29조 다른 법률에 따른 인ㆍ허가등의 의제,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=280119&type=JSON,도로법 제29조 다른 법률에 따른 인ㆍ허가등의 의제,도로법 제29조 다른 법률에 따른 인ㆍ허가등의 의제,law_도로법,evchunk_aa86ca9ae0133f,① 도로관리청이 제25조에 따라 도로구역을 결정하거나 변경하면 다음 각 호의 인ㆍ허가등에 관하여 제2항에 따라 관계 행정기관의 장과 협의한 사항은 해당 인ㆍ허가등을 받은 것으로 보며
공유주방 사용계약에 관한 서류,계약/사용권 증빙,임대인·임차인·소유자·관리자 등 계약 당사자,계약 또는 승낙서 작성 후 원본/사본 준비,자치구 식품위생 담당부서; 등록관청 또는 자치구 식품위생 담당부서,food_business_report,food_hygiene,식품위생법 시행규칙 제42조 영업의 신고 등; 식품위생법 시행규칙 제43조 영업의 등록 등; 영업신고,각 인허가 신청 전,소유자·관리인 권한 확인 후 계약 또는 승낙 확보,3,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=007634&type=JSON,식품위생법 시행규칙 제42조 영업의 신고 등,식품위생법 시행규칙 제42조 영업의 신고 등,law_식품위생법_시행규칙,evchunk_7153d7e2b8913f,"16. 16. 공유주방 소재지, 면적 등이 기재된 공유주방 사용계약에 관한 서류(영 제21조제9호의 공유주방 운영업자의 공유주방을 사용하는 경우만 해당한다)"
공유주방 운영업,식품영업,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서,food_business_report,food_hygiene,식품위생법 시행령 제26조 등록하여야 하는 영업,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제26조 등록하여야 하는 영업,식품위생법 시행령 제26조 등록하여야 하는 영업,law_식품위생법_시행령,evchunk_5d25851bea955e,3. 3. 제21조제9호의 공유주방 운영업
과태료 제38조,세무/사업자등록,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,관할 세무서 또는 홈택스,business_registration,tax_registration,주류 면허 등에 관한 법률 제38조 과태료,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=286429&type=JSON,주류 면허 등에 관한 법률 제38조 과태료,주류 면허 등에 관한 법률 제38조 과태료,law_주류_면허_등에_관한_법률,evchunk_8d74e4bd51d6c5,주류 면허 등에 관한 법률 제38조 과태료 38 과태료 제38조(과태료) ① ① 다음 각 호의 어느 하나에 해당하는 자에게는 2천만원 이하의 과태료를 부과한다.
관련 기관에 신고하거나 준공·완성검사 등을 받아야 합니다,소방/LPG/기반시설,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,관할 소방서 또는 관련 기반시설 담당기관,fire_safety_completion,fire_safety,영업에 필요한 기반시설 설치,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=3&cciNo=1&cnpClsNo=2,영업에 필요한 기반시설 설치,영업에 필요한 기반시설 설치 > 영업에 필요한 기반시설 설치,easylaw_839_body_ov_csmSeq_839_ccfNo_3_cciNo_1_cnpClsNo_2,evchunk_b9cb6602f2d69d,해당 시설의 설치가 완료되면 관련 기관에 신고하거나 준공·완성검사 등을 받아야 합니다.
관할 세무서장에게 송부용 폐업신고서,세무,국세청 홈택스 또는 관할 세무서,온라인 신고·발급 또는 세무서 방문,자치구 식품위생 담당부서 또는 관할 세무서,food_business_report,food_hygiene,식품위생법 시행규칙 제44조 폐업신고,세무 신고·납부 시,사업자등록과 거래 증빙 자료 준비,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=007634&type=JSON,식품위생법 시행규칙 제44조 폐업신고,식품위생법 시행규칙 제44조 폐업신고,law_식품위생법_시행규칙,evchunk_087b9124fab002,"③ ③ 관할 세무서장이 「부가가치세법 시행령」 제13조제5항에 따라 제1항에 따른 폐업신고를 받아 이를 해당 허가관청, 신고관청 또는 등록관청에 송부한 경우에는 제1항에 따른 폐업신고서가 제출된 것으로 본다."
광고물 원색도안 또는 원색사진,간판/옥외광고물,정부24 또는 자치구 옥외광고물 담당부서,온라인 신청 또는 방문 제출,자치구 옥외광고물 담당부서,outdoor_ad_report,outdoor_ad,옥외광고물 등의 표시허가(신고),간판 설치 전,표시 위치·규격·도안·소유자 승낙 여부 확인,1,1,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=13100000152&HighCtgCD=A09006,옥외광고물 등의 표시허가(신고),옥외광고물 등의 표시허가(신고) > 민원인이 제출해야하는 서류,gov24_outdoor_ad_permit_report,evchunk_817c8d4b3c0cb4,"민원인이 제출해야하는 서류 필수적 첨부서류 타인소유 또는 관리하는 토지.물건등에 표시시 소유자 또는 관리자의 사용승락 증명서류 시.도조례로 정한 광고물관리심의위원회 심의대상 광고물의 심의관련서류와 건물의 구조안전 확인 서류(각 1부) 허가신청시 첨부서류 설치장소의 주변 원색사진 광고물등의 형상.규격.구조.의장등에 관한 설명서 설계도서 허가대상 광고물중 시.도조례에서 정하는 광고물의 경우 시.도조례가 정하는 바에 의하여 다음의 일부 첨부서류 제외가능 설치장소의 주변 원색사진 광고물등의 형상.규격.구조.의장등에 관한 설명서 설계도서 참고 담당공무원 확인, 본인정보 제공 요구 사항은 본인이 행정정보공동이용에 동의하지 않는 경우 민원인이 제출…"
교육,식품영업,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서,food_business_report,food_hygiene,식품안심업소 지정,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=2&cciNo=1&cnpClsNo=4,식품안심업소 지정,식품안심업소 지정 > 식품안심업소에 대한 지원 기술적 지원 위생등급 지정을 받았거나 받으려는 식품접객영업자는 다음에 따른,easylaw_840_body_ov_csmSeq_840_ccfNo_2_cciNo_1_cnpClsNo_4,evchunk_07db6568380f2f,1. 위생등급 지정에 관한 교육
교육교재,식품영업 선행교육,업종별 식품위생교육기관,기관 선택 후 신청·결제·수강·수료증 출력,자치구 식품위생 담당부서 또는 관련 운영 기준 담당기관; 자치구 식품위생 담당부서,food_business_report,food_hygiene,매장운영 시 유의사항; 식품위생법 시행규칙 제53조 교육교재 등; 식품위생법 시행규칙 제54조 도서ㆍ벽지 등의 영업자 등에 대한 식품위생교육,영업신고 전,일반음식점/휴게음식점 등 업종에 맞는 교육기관 선택,3,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=007634&type=JSON,식품위생법 시행규칙 제53조 교육교재 등,식품위생법 시행규칙 제53조 교육교재 등,law_식품위생법_시행규칙,evchunk_08f5a96105157b,식품위생법 시행규칙 제53조 교육교재 등 53 교육교재 등 제53조(교육교재 등) ① ① 제51조제1항에 따른 식품위생교육기관은 교육교재를 제작하여 교육 대상자에게 제공하여야 한다.
교육기관,식품영업,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서,food_business_report,food_hygiene,식품위생법 시행령 제38조 교육의 위탁,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제38조 교육의 위탁,식품위생법 시행령 제38조 교육의 위탁,law_식품위생법_시행령,evchunk_8b8f7742a30ffb,① 식품의약품안전처장은 법 제56조제3항에 따라 조리사 및 영양사에 대한 교육업무를 위탁하려는 경우에는 조리사 및 영양사에 대한 교육을 목적으로 설립된 전문기관 또는 단체에 위탁하여야 한다.
교육기관 지정,식품영업,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서,food_business_report,food_hygiene,식품위생법 시행규칙 제84조 조리사 및 영양사의 교육기관 등,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=007634&type=JSON,식품위생법 시행규칙 제84조 조리사 및 영양사의 교육기관 등,식품위생법 시행규칙 제84조 조리사 및 영양사의 교육기관 등,law_식품위생법_시행규칙,evchunk_02e22be4230d06,식품의약품안전처장이 식품위생 관련 교육을 목적으로 하는 전문기관 또는 단체 중에서 지정한 기관이 실시한다.
교육대상 교육기관,식품영업 선행교육,업종별 식품위생교육기관,기관 선택 후 신청·결제·수강·수료증 출력,자치구 식품위생 담당부서,food_business_report,food_hygiene,식품위생교육,영업신고 전,일반음식점/휴게음식점 등 업종에 맞는 교육기관 선택,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=4&cciNo=2&cnpClsNo=2,식품위생교육,식품위생교육 > 식품위생교육의 실시 식품위생교육 시간 영업자 및 종업원이 받아야 하는 식품위생교육 시간은 다음과,easylaw_840_body_ov_csmSeq_840_ccfNo_4_cciNo_2_cnpClsNo_2,evchunk_50ab3b383a235b,"영업자 및 그 종업원은 다음의 기관에서 위생교육을 받아야 합니다( 「식품위생법」 제41조 제6항, 「식품위생법 시행규칙」 제51조 제1항 및 「 식품 등 영업자 등에 대한 위생교육기관지정 」)."
교육수료증,식품영업 선행교육,업종별 식품위생교육기관,기관 선택 후 신청·결제·수강·수료증 출력,자치구 식품위생 담당부서,food_business_report,food_hygiene,식품위생교육,영업신고 전,일반음식점/휴게음식점 등 업종에 맞는 교육기관 선택,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=4&cciNo=1&cnpClsNo=2,식품위생교육,식품위생교육 > 식품위생교육의 수료 식품위생교육 대상자 식품접객업의 영업자는 매년 식품위생교육을 받아야 합니다( 「식품위생법」 제41조,easylaw_839_body_ov_csmSeq_839_ccfNo_4_cciNo_1_cnpClsNo_2,evchunk_a896cb08d151dc,"또한, 식품접객업 영업을 하려는 자는 미리 식품위생교육을 받아야 합니다( 「식품위생법」 제41조 제2항 본문)."
교육시간,식품영업 선행교육,업종별 식품위생교육기관,기관 선택 후 신청·결제·수강·수료증 출력,자치구 식품위생 담당부서,food_business_report,food_hygiene,식품위생교육,영업신고 전,일반음식점/휴게음식점 등 업종에 맞는 교육기관 선택,1,1,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=4&cciNo=2&cnpClsNo=2,식품위생교육,식품위생교육 > 식품위생교육의 실시 식품위생교육 시간 영업자 및 종업원이 받아야 하는 식품위생교육 시간은 다음과,easylaw_840_body_ov_csmSeq_840_ccfNo_4_cciNo_2_cnpClsNo_2,evchunk_50ab3b383a235b,영업자 : 3시간 유흥주점영업의 유흥종사자 : 2시간
교육이수기관 지정 안내,식품영업 선행교육,업종별 식품위생교육기관,기관 선택 후 신청·결제·수강·수료증 출력,자치구 식품위생 담당부서,food_business_report,food_hygiene,식품위생법 시행규칙 제51조 식품위생교육기관 등,영업신고 전,일반음식점/휴게음식점 등 업종에 맞는 교육기관 선택,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=007634&type=JSON,식품위생법 시행규칙 제51조 식품위생교육기관 등,식품위생법 시행규칙 제51조 식품위생교육기관 등,law_식품위생법_시행규칙,evchunk_43ae9678a96a2e,식품위생법 시행규칙 제51조 식품위생교육기관 등 51 식품위생교육기관 등 제51조(
교육이수자 및 교육시간 등 교육실시 결과를 보고하여야 한다,식품영업,신청인 또는 해당 발급기관 준비,해당 민원 안내에 따라 온라인·방문·첨부 제출,자치구 식품위생 담당부서,food_business_report,food_hygiene,식품위생법 시행령 제38조 교육의 위탁,관련 인허가 신청 전 또는 신청 시,해당 인허가의 조건과 신청인 자격 확인,1,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=004097&type=JSON,식품위생법 시행령 제38조 교육의 위탁,식품위생법 시행령 제38조 교육의 위탁,law_식품위생법_시행령,evchunk_8b8f7742a30ffb,"② 제1항에 따라 교육업무를 위탁받은 전문기관 또는 단체는 조리사 및 영양사에 대한 교육을 실시하고, 교육이수자 및 교육시간 등 교육실시 결과를 식품의약품안전처장에게 보고하여야 한다."
교육이수증,식품영업 선행교육,업종별 식품위생교육기관,기관 선택 후 신청·결제·수강·수료증 출력,"4대사회보험 정보연계센터 또는 국민연금/건강보험/근로복지공단/고용센터; 자치구 식품위생 담당부서; 자치구 식품위생 담당부서 또는 관련 운영 기준 담당기관; 자치구 도로점용 담당부서; 신청인, 계약 당사자, 가맹본부 또는 창업지원기관; 관할 세무서 또는 홈택스; 정부24 또는 자치구 건축물대장/건축 담당부서; 자치구 옥외광고물 담당부서; 관할 소방서; 등록관청 또는 자치구 식품위생 담당부서; 관할 소방서 또는 관련 기반시설 담당기관; 자치구 통신판매 담당부서",food_business_report; road_occupation_permit; business_registration; building_register_issue; outdoor_ad_report; fire_safety_completion; food_admin_disposition_history; ecommerce_report,food_hygiene; road_occupation; tax_registration; building_register_use; outdoor_ad; fire_safety; ecommerce_local_economy,4대보험 가입; 건강진단; 고객과의 분쟁 해결; 근로 계약 및 채용; 금연구역의 지정; 농수산물 및 가공품의 원산지 표시; 도로법 시행규칙 제49조 허가수수료의 징수; 도로법 시행규칙 제9조 위임국도 업무수행 실적보고; 도로법 시행령 제103조 고유식별정보의 처리; 도로법 시행령 제104조 규제의 재검토; 도로법 시행령 제16조 건설기계의 범위; 도로법 시행령 제55조 점용허가를 받을 수 있는 공작물 등; 도로법 시행령 제57조 일반경쟁에 부치는 도로점용; 도로법 시행령 제58조 도로의 점용허가에 따른 안전사고 방지대책 등; 도로법 시행령 제62조 도로관리심의회의 설치 등; 도로법 시행령 제68조 도로 점용공사의 대행에 관한 통지 등; 도로법 시행령 제70조 점용료의 반환 사유; 도로법 시행령 제71조 점용료의 부과ㆍ징수 및 반환; 도로법 제101조 청문; 도로법 제114조 벌칙; 도로법 제117조 과태료; 도로법 제61조 도로의 점용 허가; 도로법 제62조 도로점용에 따른 안전관리 등; 도로법 제66조 점용료의 징수 등; 도로법 제72조 변상금의 징수; 도로법 제74조 행정대집행의 적용 특례; 도로법 제90조 부대공사의 비용; 독립창업과 가맹사업 창업; 매장운영 시 유의사항; 모범업소에 대한 지원; 부가가치세의 납부; 사업자 유형의 결정; 사업자등록 사항의 변경 및 말소 등; 상가건물에 대한 확인; 상권 및 입지분석; 상호 및 광고물; 상호 선정; 세금의 납부; 소방안전 등에 관한 관리; 식품관련영업신고,영업신고 전,일반음식점/휴게음식점 등 업종에 맞는 교육기관 선택,142,1,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=285835&type=JSON,도로법 시행령 제104조 규제의 재검토,도로법 시행령 제104조 규제의 재검토,law_도로법_시행령,evchunk_a6f29beda6542a,도로법 시행령 제104조 규제의 재검토 104 규제의 재검토 제104조(규제의 재검토) 국토교통부장관은 다음 각 호의 사항에 대하여 2017년 1월 1일을 기준으로 3년마다(매 3년이 되는 해의 1월 1일 전까지를 말한다) 그 타당성을 검토하여 개선 등의 조치를 하여야 한다. <개정 2022.11.1> 1. 1. 삭제 <2026.3.24> 2. 2. 삭제 <2020.3.3> 3. 3. 삭제 <2020.3.3> 4. 4. 삭제 <2026.3.24> 5. 5. 제56조제6항에 따른 도로를 신설ㆍ확장 또는 개량하는 공사로 포장된 도로의 노면에 대한 점용허가 제한의 예외 사유 6. 6. 삭제 <2020.3.3> 7. 7. 제69조제1항 및 별…
