edge_id,source_node_id,target_node_id,predicate,subject_type,subject_name,object_type,object_name,claim_id,edge_source,assertion_level,authority_level,review_status,confidence,source_document_id,chunk_id,evidence_text,condition_text,source_type,source_url,title,section_path,extraction_method,model
edge_788784f9964593dc,n_164d6b5b99d35453,n_4c248304ec0f9897,based_on,permit_service,세금의 납부,legal_basis,조세특례제한법 시행령 제80조의3 제1항,claim_6a22dd0a6ad7df67,llm_claim,explicit,official_guide,official_document,0.7,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_3_cnpClsNo_1,evchunk_60aa7b26805579,「조세특례제한법 시행령」 제80조의3 제1항,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=3&cnpClsNo=1,세금의 납부,세금의 납부 > 공제부금은 종합소득금액에서 공제됩니다.,llm,gpt-5-nano
edge_2b5fb40b06dec529,n_164d6b5b99d35453,n_6bb6d2149593bc39,based_on,permit_service,세금의 납부,legal_basis,소득세법 제22조 제1항제2호,claim_71ae8864e29deb70,llm_claim,explicit,official_guide,official_document,0.7,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_3_cnpClsNo_1,evchunk_60aa7b26805579,「소득세법」 제22조 제1항제2호,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=3&cnpClsNo=1,세금의 납부,세금의 납부 > 공제부금은 종합소득금액에서 공제됩니다.,llm,gpt-5-nano
edge_b0c4715bb969d8ae,n_164d6b5b99d35453,n_7785045c948d6baa,based_on,permit_service,세금의 납부,legal_basis,소득세 및 부가가치세 관련 법령,claim_a8f658907e15014d,llm_claim,explicit,official_guide,official_document,0.6,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_3_cnpClsNo_1,evchunk_710b8f57d8b9aa,「식품위생법」 2026년 10월 08일 시행(개정 사항을 검토하여 향후 업데이트 예정입니다.) 본문 관련법령 세금의 납부 커피전문점 영업을 하면 영업소득에 대한 소득세 및 부가가치세를 납부해야 합니다.,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=3&cnpClsNo=1,세금의 납부,세금의 납부 > 세금의 납부,llm,gpt-5-nano
edge_a7cbf6819724573a,n_164d6b5b99d35453,n_91cef1ea8f94c81f,based_on,permit_service,세금의 납부,legal_basis,조세특례제한법 제86조의3 제1항,claim_5b2d670bda54ed9c,llm_claim,explicit,official_guide,official_document,0.7,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_3_cnpClsNo_1,evchunk_60aa7b26805579,「조세특례제한법」 제86조의3 제1항 및 「조세특례제한법 시행령」 제80조의3 제1항,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=3&cnpClsNo=1,세금의 납부,세금의 납부 > 공제부금은 종합소득금액에서 공제됩니다.,llm,gpt-5-nano
edge_23d29cde4c4bab16,n_164d6b5b99d35453,n_b7a4c71c30dfc8f3,based_on,permit_service,세금의 납부,legal_basis,조세특례제한법 제86조의3 제3항,claim_3cbb2d07b5b0a9c5,llm_claim,explicit,official_guide,official_document,0.7,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_3_cnpClsNo_1,evchunk_60aa7b26805579,「조세특례제한법」 제86조의3 제3항 및 「소득세법」 제22조 제1항제2호,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=3&cnpClsNo=1,세금의 납부,세금의 납부 > 공제부금은 종합소득금액에서 공제됩니다.,llm,gpt-5-nano
edge_612cfeec8e23412f,n_164d6b5b99d35453,n_e36f85609518f78d,based_on,permit_service,세금의 납부,legal_basis,소득세법 제160조 제3항 및 소득세법 시행령 제208조 제5항,claim_2cf5d48fe86c13ec,llm_claim,explicit,official_guide,official_document,0.8,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_3_cnpClsNo_1,evchunk_3396ead33011f5,"다음과 같은 업종별 일정 규모 미만의 사업자는 “간편장부대상자”라 하고, 그 외의 사업자는 “복식부기의무자”라 합니다( 「소득세법」 제160조 제3항 및 「소득세법 시행령」 제208조 제5항).",,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=3&cnpClsNo=1,세금의 납부,세금의 납부 > 매년 발생되는 영업소득에 대해서는 소득세를 납부해야 합니다.,llm,gpt-5-nano
edge_f86918c972ee2e05,n_164d6b5b99d35453,n_f20b2ec6347c375f,based_on,permit_service,세금의 납부,legal_basis,부가가치세법 시행령 제111조 제2항,claim_149ced15a2ee3109,llm_claim,explicit,official_guide,official_document,0.6,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_3_cnpClsNo_1,evchunk_8aae3a0fcbfe2c,해당 업종의 부가가치율은 다음과 같습니다( 「부가가치세법 시행령」 제111조 제2항).,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=3&cnpClsNo=1,세금의 납부,세금의 납부 > 영업소득에 대한 부가가치세를 납부해야 합니다.,llm,gpt-5-nano
edge_8aaadbb0a1f11d46,n_164d6b5b99d35453,n_fdc6e2366cfe6285,based_on,permit_service,세금의 납부,legal_basis,부가가치세법 시행령,claim_af015a8ccb18c9d6,llm_claim,explicit,official_guide,official_document,0.6,easylaw_706_body_ov_csmSeq_706_ccfNo_4_cciNo_3_cnpClsNo_1,evchunk_8aae3a0fcbfe2c,"간이과세자의 납부세액 간이과세자는 다음의 계산식에 따라 계산한 금액이 납부세액이 되고, 둘 이상의 업종을 겸영(兼營)하는 간이과세자는 각각의 업종별로 계산한 금액의 합계액을 납부세액으로 합니다( 「부가가치세법」 제63조 제2항 및 제3항).",,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=706&ccfNo=4&cciNo=3&cnpClsNo=1,세금의 납부,세금의 납부 > 영업소득에 대한 부가가치세를 납부해야 합니다.,llm,gpt-5-nano
edge_5b1a30a5873e9ad7,n_184a1af751073f6f,n_093087f794c3ee15,based_on,permit_service,종합소득세의 납부,legal_basis,소득세법 제160조 제1항,claim_dc96f7c58d649b98,llm_claim,explicit,official_guide,official_document,0.8,easylaw_840_body_ov_csmSeq_840_ccfNo_5_cciNo_1_cnpClsNo_2,evchunk_d3efdbf0ca3c61,"장부의 비치 및 기장 복식부기의무자 소득세는 사업자가 스스로 본인의 소득을 계산하여 신고·납부하는 세금이므로, 간편장부대상 이외의 모든 사업자(국내사업장이 있거나 「소득세법」 제119조 제3호에 따른 소득이 있는 비거주자를 포함)는 소득금액을 계산할 수 있도록 증빙서류 등을 갖춰 놓고 그 사업에 관한 모든 거래 사실이 객관적으로 파악될 수 있도록 복식부기에 따라 장부에 기록·관리해야 합니다( 「소득세법」 제160조 제1항).",,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=5&cciNo=1&cnpClsNo=2,종합소득세의 납부,종합소득세의 납부 > 장부의 비치 및 기장 복식부기의무자 소득세는 사업자가 스스로 본인의 소득을 계산하여 신고·납부하는,llm,gpt-5-nano
edge_4641a93590cfa4b4,n_184a1af751073f6f,n_093087f794c3ee15,based_on,permit_service,종합소득세의 납부,legal_basis,소득세법 제160조 제1항,claim_2ddf547f2cef456e,llm_claim,explicit,official_guide,official_document,0.7,easylaw_840_body_ov_csmSeq_840_ccfNo_5_cciNo_1_cnpClsNo_2,evchunk_d3efdbf0ca3c61,「소득세법」 제160조 제1항),,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=5&cciNo=1&cnpClsNo=2,종합소득세의 납부,종합소득세의 납부 > 장부의 비치 및 기장 복식부기의무자 소득세는 사업자가 스스로 본인의 소득을 계산하여 신고·납부하는,deterministic_repair,gpt-5-nano
edge_8e3535a33310e439,n_184a1af751073f6f,n_f5f9a9053c3fa47b,based_on,permit_service,종합소득세의 납부,legal_basis,소득세법 시행령 제208조 제1항,claim_636ca74744268ae4,llm_claim,explicit,official_guide,official_document,0.75,easylaw_840_body_ov_csmSeq_840_ccfNo_5_cciNo_1_cnpClsNo_2,evchunk_d3efdbf0ca3c61,장부는 사업의 재산상태와 그 손익거래내용의 변동을 빠짐없이 이중으로 기록하여 계산하는 부기형식의 장부를 말합니다( 「소득세법 시행령」 제208조 제1항).,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=840&ccfNo=5&cciNo=1&cnpClsNo=2,종합소득세의 납부,종합소득세의 납부 > 장부의 비치 및 기장 복식부기의무자 소득세는 사업자가 스스로 본인의 소득을 계산하여 신고·납부하는,llm,gpt-5-nano
edge_453c43c42f2dc6b4,n_1c5223732f0b7801,n_9a928c8a3d3c7079,based_on,permit_service,도로법 제65조 도로 점용공사의 대행,legal_basis,도로법 제65조,claim_42ca419a4b213862,llm_claim,explicit,official,official_document,0.8,law_도로법,evchunk_372fbba4a9e373,도로관리청은 도로구조의 보전을 위하여 필요하다고 인정하면 도로점용허가의 목적이 된 공사를 대행할 수 있다.,,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=280119&type=JSON,도로법 제65조 도로 점용공사의 대행,도로법 제65조 도로 점용공사의 대행,llm,gpt-5-nano
edge_92ed6b51b1db04fd,n_1c52270188a7e2bb,n_a090b07f4540b071,based_on,permit_service,식품위생법 제51조 조리사,legal_basis,법령,claim_28350e335114669a,llm_claim,explicit,official,official_document,0.6,law_식품위생법,evchunk_e898cb44b00892,① ①집단급식소 운영자와 대통령령으로 정하는 식품접객업자는 조리사(調理士)를 두어야 한다.,,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제51조 조리사,식품위생법 제51조 조리사,llm,gpt-5-nano
edge_079a94e29b8b2ff0,n_1da3e0ccc8c993b3,n_324ff3f1fe2266a6,based_on,permit_service,식품위생법 제40조 건강진단,legal_basis,법령 제40조,claim_1503fec9d9526e35,llm_claim,explicit,official,official_document,0.8,law_식품위생법,evchunk_bb5b752ae1dd27,식품위생법 제40조 건강진단,,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제40조 건강진단,식품위생법 제40조 건강진단,llm,gpt-5-nano
edge_eb693ade952e048a,n_1e67fffd4d0293ea,n_3e04c75a6ad8cb7b,based_on,permit_service,커피전문점 창업ㆍ운영,legal_basis,식품위생법 제36조 제3항 및 시행령 제21조 제8호가목,claim_71202a2f2eb02149,llm_claim,explicit,official_guide,official_document,0.8,easylaw_706_body_easylaw_go_kr_CSP_CsmMain_laf_csmSeq_706,evchunk_8528766ae67e11,"휴게음식점의 개념 및 유사업종 “휴게음식점영업”이란 「식품위생법」 상 영업의 종류인‘식품접객업’에 해당하고, 주로 다류(茶類), 아이스크림류 등을 조리·판매하거나 패스트푸드점, 분식점 형태의 영업 등 음식류를 조리·판매하는 영업을 말합니다( 「식품위생법」 제36조 제3항 및 「식품위생법 시행령」 제21조 제8호가목).",,easylaw,https://www.easylaw.go.kr/CSP/CsmMain.laf?csmSeq=706,커피전문점 창업ㆍ운영,커피전문점 창업ㆍ운영 > 커피전문점은 「식품위생법」 상 휴게음식점입니다.,llm,gpt-5-nano
edge_d1720540d106160d,n_1e67fffd4d0293ea,n_ab29ac05b6269d06,based_on,permit_service,커피전문점 창업ㆍ운영,legal_basis,"""식품위생법"" 상의 시설기준",claim_7cd1a2c521abff16,llm_claim,explicit,official_guide,official_document,0.8,easylaw_706_body_easylaw_go_kr_CSP_CsmMain_laf_csmSeq_706,evchunk_3ec2036af675ae,커피전문점을 운영하기 위해서는 「식품위생법」 상의 시설기준에 적합한 시설을 갖추어야 합니다.,,easylaw,https://www.easylaw.go.kr/CSP/CsmMain.laf?csmSeq=706,커피전문점 창업ㆍ운영,커피전문점 창업ㆍ운영 > 커피전문점 창업·운영 개요 사전준비 커피전문점은 독립적으로 창업을 하는 방법과 가맹사업의 형태로 창업하는,llm,gpt-5-nano
edge_3e5420bc152ef9ff,n_28af289b4b577451,n_8bfb0b8ade28361e,based_on,permit_service,상호 선정,legal_basis,상업등기법 제4조 제24조,claim_b26daa23341d39e1,llm_claim,explicit,official_guide,official_document,0.8,easylaw_839_body_ov_csmSeq_839_ccfNo_3_cciNo_2_cnpClsNo_1,evchunk_db5e1fbfa06293,"상호를 등기하려는 자는 등기 당사자의 영업소(회사의 경우에는 본점을 말함) 소재지를 관할하는 지방법원, 그 지원 또는 등기소에 상호신설등기 신청서(전자문서로 된 것을 포함)를 제출하면 됩니다( 「상업등기법」 제4조 , 제24조 및 「 상업등기신청서의 양식에 관한 예규 」 제2조 참조)",,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=3&cciNo=2&cnpClsNo=1,상호 선정,상호 선정 > 상호의 보호 상호의 등기 등기는 당사자의 신청에 따라 영업소(회사의 경우 본점을 말함),llm,gpt-5-nano
edge_237d4baa959311b3,n_28af289b4b577451,n_dd31c71c2fd31d04,based_on,permit_service,상호 선정,legal_basis,상법 제34조,claim_1a940fd5f93d011e,llm_claim,explicit,official_guide,official_document,0.8,easylaw_839_body_ov_csmSeq_839_ccfNo_3_cciNo_2_cnpClsNo_1,evchunk_db5e1fbfa06293,인쇄체크 상호의 보호 상호의 등기 등기는 당사자의 신청에 따라 영업소(회사의 경우 본점을 말함) 소재지를 관할하는 법원의 상업등기부에 합니다( 「상법」 제34조 ).,,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=3&cciNo=2&cnpClsNo=1,상호 선정,상호 선정 > 상호의 보호 상호의 등기 등기는 당사자의 신청에 따라 영업소(회사의 경우 본점을 말함),llm,gpt-5-nano
edge_3aba0eb10e88bd97,n_28f280957dd9f3e3,n_7ad8f7a15eedc312,based_on,permit_service,도로법 시행령 제71조 점용료의 부과ㆍ징수 및 반환,legal_basis,법 제66조제1항,claim_2e22d8142c67be6c,llm_claim,explicit,official,official_document,0.8,law_도로법_시행령,evchunk_8c2e5f35073aeb,법 제66조제1항에 따라 점용료를 부과ㆍ징수하려는 경우,,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=285835&type=JSON,도로법 시행령 제71조 점용료의 부과ㆍ징수 및 반환,도로법 시행령 제71조 점용료의 부과ㆍ징수 및 반환,llm,gpt-5-nano
edge_6bc78f18b5b1a05f,n_28f280957dd9f3e3,n_d1a657a6b0e43028,based_on,permit_service,도로법 시행령 제71조 점용료의 부과ㆍ징수 및 반환,legal_basis,국유재산법 시행령 제30조제5항 후단,claim_b392d478ddd44a82,llm_claim,explicit,official,official_document,0.8,law_도로법_시행령,evchunk_8c2e5f35073aeb,이 경우 남은 금액에 대해서는 「국유재산법 시행령」 제30조제5항 후단에 따라 산출한 이자를 붙여야 한다.,,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=285835&type=JSON,도로법 시행령 제71조 점용료의 부과ㆍ징수 및 반환,도로법 시행령 제71조 점용료의 부과ㆍ징수 및 반환,llm,gpt-5-nano
edge_66fc9c10de7f7f02,n_2a4bbb9ae71b2f43,n_79025d913d979127,based_on,permit_service,도로법 시행령 제56조 도로굴착을 수반하는 점용에 관한 사업계획서 등,legal_basis,도로법 시행령 제56조,claim_b939df36cb92278d,llm_claim,explicit,official,official_document,0.8,law_도로법_시행령,evchunk_c369556debb0ab,도로법 시행령 제56조 도로굴착을 수반하는 점용에 관한 사업계획서 등 56 도로굴착을 수반하는 점용에 관한 사업계획서 등 제56조(,,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=285835&type=JSON,도로법 시행령 제56조 도로굴착을 수반하는 점용에 관한 사업계획서 등,도로법 시행령 제56조 도로굴착을 수반하는 점용에 관한 사업계획서 등,deterministic_repair,gpt-5-nano
edge_9b213f7f9d431db9,n_2db6de944efa3008,n_a090b07f4540b071,based_on,permit_service,식품위생법 제75조 허가취소 등,legal_basis,법령,claim_3e5263fb7bb28b1e,llm_claim,explicit,official,official_document,0.7,law_식품위생법,evchunk_14a449f14c438e,대통령령으로 정하는 바에 따라,,law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&ID=001805&type=JSON,식품위생법 제75조 허가취소 등,식품위생법 제75조 허가취소 등,llm,gpt-5-nano
edge_da44eef81107bbc5,n_2edc843444303553,n_7868d0e1e9cced47,based_on,permit_service,영업자 지위의 승계,legal_basis,조세특례제한법 제30조의6 제1항 및 제6조 제3항제7호,claim_668e93f843571107,llm_claim,explicit,official_guide,official_document,0.8,easylaw_839_body_ov_csmSeq_839_ccfNo_5_cciNo_2_cnpClsNo_1,evchunk_8f715dac3f532b,「조세특례제한법」 제30조의6 제1항 및 제6조 제3항제7호),,easylaw,https://www.easylaw.go.kr/CSP/CnpClsMain.laf?popMenu=ov&csmSeq=839&ccfNo=5&cciNo=2&cnpClsNo=1,영업자 지위의 승계,영업자 지위의 승계 > 증여세 감면 영업자지위승계 시 가업승계에 대한 증여세 감면 음식점 영업을 한 60세,deterministic_repair,gpt-5-nano
edge_b01c7ccf94bd3027,n_31589e9c1c1276f8,n_1828c921e2fb7a45,based_on,permit_service,주류 면허 등에 관한 법률 시행령 제9조 주류 판매업면허의 의제,legal_basis,법 제5조제2항,claim_71979413ddff9d3a,llm_claim,explicit,official,official_document,0.8,law_주류_면허_등에_관한_법률_시행령,evchunk_53172a93a41f5a,"③ ③ 법 제5조제2항에 따라 신고하려는 자가 「부가가치세법 시행령」 제11조에 따른 사업자등록 신청서에 주류 판매 사실을 적어 관할 세무서장에게 제출한 경우에는 제1항에 따른 신고를 한 것으로 보며, 그 사업자등록 신청서에 따라 사업자등록증을 발급받은 경우에는 제2항에 따른 주류 판매업 신고확인증을 발급받은 것으로 본다.","제3항의 내용은 법 제5조제2항에 따라 신고하려는 자가 「부가가치세법 시행령」 제11조에 따른 사업자등록 신청서에 주류 판매 사실을 적어 관할 세무서장에게 제출한 경우에는 제1항에 따른 신고를 한 것으로 보며, 그 사업자등록 신청서에 따라 사업자등록증을 발급받은 경우에는 제2항에 따른 주류 판매업 신고확인증을 발급받은 것으로 본다.",law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=280897&type=JSON,주류 면허 등에 관한 법률 시행령 제9조 주류 판매업면허의 의제,주류 면허 등에 관한 법률 시행령 제9조 주류 판매업면허의 의제,llm,gpt-5-nano
edge_9a59c457a872a237,n_31589e9c1c1276f8,n_7c041c8930bcfb0a,based_on,permit_service,주류 면허 등에 관한 법률 시행령 제9조 주류 판매업면허의 의제,legal_basis,법 제5조제2항제2호,claim_a75d0b939cbf9326,llm_claim,explicit,official,official_document,0.8,law_주류_면허_등에_관한_법률_시행령,evchunk_53172a93a41f5a,"⑤ ⑤ 법 제5조제2항제2호에서 ""대통령령으로 정하는 자""란 다음 각 호의 자를 말한다. 1. 1. 주류를 주류제조자로부터 직접 구입하지 않는 자로서 다음 각 목의 어느 하나에 해당하는 자. 다만, 제8조제2항제2호 각 목에 따른 주류 및 「주세법」 제8조제1항제4호가목 단서에 따른 주류를 구입하는 경우에는 주류제조자로부터 직접 구입할 수 있다.","법 제5조제2항제2호에서 '대통령령으로 정하는 자'란 다음 각 호의 자를 말한다. 1. 주류를 주류제조자로부터 직접 구입하지 않는 자로서 다음 각 목의 어느 하나에 해당하는 자. 다만, 제8조제2항제2호 각 목에 따른 주류 및 「주세법」 제8조제1항제4호가목 단서에 따른 주류를 구입하는 경우에는 주류제조자로부터 직접 구입할 수 있다.",law.go.kr,https://www.law.go.kr/DRF/lawService.do?OC=REDACTED&target=law&MST=280897&type=JSON,주류 면허 등에 관한 법률 시행령 제9조 주류 판매업면허의 의제,주류 면허 등에 관한 법률 시행령 제9조 주류 판매업면허의 의제,llm,gpt-5-nano
